Area_Name,Civilian_labor_force_2000,Civilian_labor_force_2001,Civilian_labor_force_2002,Civilian_labor_force_2003,Civilian_labor_force_2004,Civilian_labor_force_2005,Civilian_labor_force_2006,Civilian_labor_force_2007,Civilian_labor_force_2008,Civilian_labor_force_2009,Civilian_labor_force_2010,Civilian_labor_force_2011,Civilian_labor_force_2012,Civilian_labor_force_2013,Civilian_labor_force_2014,Civilian_labor_force_2015,Civilian_labor_force_2016,Civilian_labor_force_2017,Civilian_labor_force_2018,Civilian_labor_force_2019,Civilian_labor_force_2020,Civilian_labor_force_2021,Civilian_labor_force_2022,Civilian_labor_force_2023,Employed_2000,Employed_2001,Employed_2002,Employed_2003,Employed_2004,Employed_2005,Employed_2006,Employed_2007,Employed_2008,Employed_2009,Employed_2010,Employed_2011,Employed_2012,Employed_2013,Employed_2014,Employed_2015,Employed_2016,Employed_2017,Employed_2018,Employed_2019,Employed_2020,Employed_2021,Employed_2022,Employed_2023,Med_HH_Income_Percent_of_State_Total_2022,Median_Household_Income_2022,Metro_2023,Rural_Urban_Continuum_Code_2023,Unemployed_2000,Unemployed_2001,Unemployed_2002,Unemployed_2003,Unemployed_2004,Unemployed_2005,Unemployed_2006,Unemployed_2007,Unemployed_2008,Unemployed_2009,Unemployed_2010,Unemployed_2011,Unemployed_2012,Unemployed_2013,Unemployed_2014,Unemployed_2015,Unemployed_2016,Unemployed_2017,Unemployed_2018,Unemployed_2019,Unemployed_2020,Unemployed_2021,Unemployed_2022,Unemployed_2023,Unemployment_rate_2000,Unemployment_rate_2001,Unemployment_rate_2002,Unemployment_rate_2003,Unemployment_rate_2004,Unemployment_rate_2005,Unemployment_rate_2006,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016,Unemployment_rate_2017,Unemployment_rate_2018,Unemployment_rate_2019,Unemployment_rate_2020,Unemployment_rate_2021,Unemployment_rate_2022,Unemployment_rate_2023,Urban_Influence_Code_2013
"Boulder County, CO",159943.0,162701.0,164023.0,164743.0,167050.0,168583.0,171797.0,175158.0,178629.0,175833.0,169678.0,171585.0,173808.0,174766.0,176123.0,176818.0,180901.0,185056.0,191193.0,194132.0,190477.0,197273.0,200348.0,202678.0,156127.0,156696.0,154551.0,155306.0,158840.0,161119.0,165495.0,169467.0,171193.0,164180.0,157072.0,160020.0,162818.0,165314.0,168947.0,171415.0,176286.0,180914.0,186140.0,189744.0,179548.0,188538.0,195221.0,196908.0,108.4,96584.0,1.0,2.0,3816.0,6005.0,9472.0,9437.0,8210.0,7464.0,6302.0,5691.0,7436.0,11653.0,12606.0,11565.0,10990.0,9452.0,7176.0,5403.0,4615.0,4142.0,5053.0,4388.0,10929.0,8735.0,5127.0,5770.0,2.4,3.7,5.8,5.7,4.9,4.4,3.7,3.2,4.2,6.6,7.4,6.7,6.3,5.4,4.1,3.1,2.6,2.2,2.6,2.3,5.7,4.4,2.6,2.8,2.0
"Boundary County, ID",4203.0,4046.0,4065.0,4213.0,4304.0,4231.0,4215.0,4580.0,4612.0,4450.0,5372.0,5375.0,5243.0,4960.0,4885.0,5089.0,5098.0,5186.0,5294.0,5404.0,5392.0,5482.0,5555.0,5517.0,3879.0,3665.0,3699.0,3834.0,3999.0,3898.0,3897.0,4296.0,4216.0,3846.0,4664.0,4764.0,4737.0,4522.0,4616.0,4829.0,4841.0,4938.0,5061.0,5163.0,5046.0,5241.0,5328.0,5260.0,86.5,62801.0,0.0,9.0,324.0,381.0,366.0,379.0,305.0,333.0,318.0,284.0,396.0,604.0,708.0,611.0,506.0,438.0,269.0,260.0,257.0,248.0,233.0,241.0,346.0,241.0,227.0,257.0,7.7,9.4,9.0,9.0,7.1,7.9,7.5,6.2,8.6,13.6,13.2,11.4,9.7,8.8,5.5,5.1,5.0,4.8,4.4,4.5,6.4,4.4,4.1,4.7,9.0
"Bourbon County, KS",8191.0,8814.0,8283.0,8617.0,8769.0,8639.0,9152.0,8869.0,8481.0,8761.0,7219.0,6906.0,6739.0,6884.0,7105.0,7138.0,7160.0,7060.0,7154.0,6773.0,6727.0,6493.0,6255.0,6204.0,7871.0,8473.0,7882.0,8205.0,8263.0,8200.0,8794.0,8475.0,8072.0,8148.0,6577.0,6296.0,6224.0,6438.0,6734.0,6796.0,6813.0,6750.0,6854.0,6485.0,6344.0,6243.0,6039.0,5993.0,65.3,44954.0,0.0,6.0,320.0,341.0,401.0,412.0,506.0,439.0,358.0,394.0,409.0,613.0,642.0,610.0,515.0,446.0,371.0,342.0,347.0,310.0,300.0,288.0,383.0,250.0,216.0,211.0,3.9,3.9,4.8,4.8,5.8,5.1,3.9,4.4,4.8,7.0,8.9,8.8,7.6,6.5,5.2,4.8,4.8,4.4,4.2,4.3,5.7,3.9,3.5,3.4,4.0
"Bourbon County, KY",9996.0,9925.0,9778.0,9749.0,9628.0,9770.0,9816.0,9706.0,9585.0,9282.0,10114.0,10071.0,9851.0,9828.0,9649.0,9742.0,9879.0,9890.0,9676.0,9606.0,9511.0,9560.0,9546.0,9382.0,9669.0,9468.0,9238.0,9184.0,9160.0,9240.0,9330.0,9234.0,9022.0,8347.0,9189.0,9224.0,9132.0,9146.0,9109.0,9288.0,9416.0,9446.0,9301.0,9253.0,8966.0,9204.0,9202.0,9047.0,96.0,56879.0,1.0,2.0,327.0,457.0,540.0,565.0,468.0,530.0,486.0,472.0,563.0,935.0,925.0,847.0,719.0,682.0,540.0,454.0,463.0,444.0,375.0,353.0,545.0,356.0,344.0,335.0,3.3,4.6,5.5,5.8,4.9,5.4,5.0,4.9,5.9,10.1,9.1,8.4,7.3,6.9,5.6,4.7,4.7,4.5,3.9,3.7,5.7,3.7,3.6,3.6,2.0
"Bowie County, TX",40554.0,40561.0,41504.0,41872.0,42035.0,42352.0,42735.0,42948.0,43523.0,44310.0,42269.0,42325.0,41452.0,40481.0,39612.0,39171.0,39643.0,38986.0,39187.0,39307.0,38608.0,38912.0,38528.0,38549.0,38533.0,38496.0,38997.0,39119.0,39491.0,40030.0,40424.0,40893.0,41347.0,41387.0,38685.0,38711.0,38388.0,37371.0,37088.0,37274.0,37775.0,37186.0,37241.0,37558.0,35745.0,36617.0,36726.0,36919.0,72.6,52460.0,1.0,3.0,2021.0,2065.0,2507.0,2753.0,2544.0,2322.0,2311.0,2055.0,2176.0,2923.0,3584.0,3614.0,3064.0,3110.0,2524.0,1897.0,1868.0,1800.0,1946.0,1749.0,2863.0,2295.0,1802.0,1630.0,5.0,5.1,6.0,6.6,6.1,5.5,5.4,4.8,5.0,6.6,8.5,8.5,7.4,7.7,6.4,4.8,4.7,4.6,5.0,4.4,7.4,5.9,4.7,4.2,2.0
"Bowman County, ND",1802.0,1768.0,1717.0,1770.0,1739.0,1736.0,1778.0,1764.0,1741.0,1746.0,1775.0,1871.0,1908.0,1975.0,1873.0,1847.0,1832.0,1777.0,1665.0,1737.0,1627.0,1597.0,1556.0,1552.0,1765.0,1731.0,1679.0,1732.0,1698.0,1696.0,1740.0,1730.0,1705.0,1696.0,1730.0,1832.0,1874.0,1936.0,1840.0,1813.0,1792.0,1746.0,1637.0,1711.0,1574.0,1564.0,1531.0,1532.0,102.9,75386.0,0.0,9.0,37.0,37.0,38.0,38.0,41.0,40.0,38.0,34.0,36.0,50.0,45.0,39.0,34.0,39.0,33.0,34.0,40.0,31.0,28.0,26.0,53.0,33.0,25.0,20.0,2.1,2.1,2.2,2.1,2.4,2.3,2.1,1.9,2.1,2.9,2.5,2.1,1.8,2.0,1.8,1.8,2.2,1.7,1.7,1.5,3.3,2.1,1.6,1.3,12.0
"Box Butte County, NE",6380.0,5781.0,5694.0,5675.0,5606.0,5613.0,5534.0,5614.0,5617.0,5620.0,5844.0,5983.0,5964.0,5967.0,5747.0,5683.0,5675.0,5478.0,5470.0,5482.0,5409.0,5451.0,5319.0,5273.0,6132.0,5527.0,5423.0,5407.0,5380.0,5392.0,5369.0,5438.0,5413.0,5248.0,5548.0,5730.0,5731.0,5742.0,5569.0,5513.0,5472.0,5295.0,5312.0,5304.0,5151.0,5311.0,5202.0,5159.0,95.6,66762.0,0.0,7.0,248.0,254.0,271.0,268.0,226.0,221.0,165.0,176.0,204.0,372.0,296.0,253.0,233.0,225.0,178.0,170.0,203.0,183.0,158.0,178.0,258.0,140.0,117.0,114.0,3.9,4.4,4.8,4.7,4.0,3.9,3.0,3.1,3.6,6.6,5.1,4.2,3.9,3.8,3.1,3.0,3.6,3.3,2.9,3.2,4.8,2.6,2.2,2.2,11.0
"Box Elder County, UT",20099.0,20472.0,20991.0,21264.0,22042.0,22557.0,23100.0,23778.0,23942.0,23351.0,23543.0,23033.0,22526.0,22833.0,23230.0,23854.0,24595.0,25437.0,25680.0,26248.0,26695.0,26926.0,27627.0,28655.0,19358.0,19539.0,19836.0,20106.0,20927.0,21593.0,22390.0,23147.0,23043.0,21488.0,21520.0,21230.0,21382.0,21840.0,22372.0,22991.0,23763.0,24632.0,24953.0,25577.0,25502.0,26247.0,26991.0,27943.0,89.7,79450.0,0.0,4.0,741.0,933.0,1155.0,1158.0,1115.0,964.0,710.0,631.0,899.0,1863.0,2023.0,1803.0,1144.0,993.0,858.0,863.0,832.0,805.0,727.0,671.0,1193.0,679.0,636.0,712.0,3.7,4.6,5.5,5.4,5.1,4.3,3.1,2.7,3.8,8.0,8.6,7.8,5.1,4.3,3.7,3.6,3.4,3.2,2.8,2.6,4.5,2.5,2.3,2.5,2.0
"Boyd County, KY",21471.0,21475.0,21868.0,22780.0,22967.0,22896.0,23061.0,22877.0,22880.0,22778.0,20531.0,20304.0,20096.0,19706.0,19081.0,18300.0,18542.0,18301.0,17896.0,17776.0,17365.0,16989.0,17134.0,17030.0,20239.0,20083.0,20471.0,21185.0,21540.0,21549.0,21797.0,21700.0,21519.0,20781.0,18418.0,18214.0,18210.0,17863.0,17648.0,17058.0,17058.0,17014.0,16862.0,16815.0,15948.0,15989.0,16232.0,16077.0,93.5,55397.0,1.0,2.0,1232.0,1392.0,1397.0,1595.0,1427.0,1347.0,1264.0,1177.0,1361.0,1997.0,2113.0,2090.0,1886.0,1843.0,1433.0,1242.0,1484.0,1287.0,1034.0,961.0,1417.0,1000.0,902.0,953.0,5.7,6.5,6.4,7.0,6.2,5.9,5.5,5.1,5.9,8.8,10.3,10.3,9.4,9.4,7.5,6.8,8.0,7.0,5.8,5.4,8.2,5.9,5.3,5.6,2.0
"Boyd County, NE",1248.0,1230.0,1260.0,1291.0,1202.0,1134.0,1120.0,1076.0,1107.0,1128.0,1105.0,1149.0,1145.0,1125.0,1100.0,1093.0,1105.0,1089.0,1090.0,1092.0,1057.0,1028.0,1030.0,1009.0,1211.0,1187.0,1216.0,1251.0,1164.0,1093.0,1085.0,1044.0,1072.0,1084.0,1061.0,1105.0,1101.0,1087.0,1064.0,1064.0,1072.0,1052.0,1057.0,1055.0,1027.0,1007.0,1008.0,985.0,78.0,54443.0,0.0,9.0,37.0,43.0,44.0,40.0,38.0,41.0,35.0,32.0,35.0,44.0,44.0,44.0,44.0,38.0,36.0,29.0,33.0,37.0,33.0,37.0,30.0,21.0,22.0,24.0,3.0,3.5,3.5,3.1,3.2,3.6,3.1,3.0,3.2,3.9,4.0,3.8,3.8,3.4,3.3,2.7,3.0,3.4,3.0,3.4,2.8,2.0,2.1,2.4,12.0
"Boyle County, KY",13526.0,13537.0,13290.0,13400.0,12665.0,12660.0,12815.0,12726.0,12792.0,12985.0,13415.0,13192.0,13082.0,12816.0,12292.0,12015.0,12312.0,12612.0,12544.0,12624.0,12489.0,12513.0,12664.0,12548.0,12993.0,12798.0,12438.0,12255.0,11824.0,11826.0,11957.0,11959.0,11920.0,11450.0,11902.0,11776.0,11899.0,11695.0,11447.0,11358.0,11711.0,11987.0,12002.0,12064.0,11597.0,11917.0,12150.0,11980.0,97.9,57975.0,0.0,7.0,533.0,739.0,852.0,1145.0,841.0,834.0,858.0,767.0,872.0,1535.0,1513.0,1416.0,1183.0,1121.0,845.0,657.0,601.0,625.0,542.0,560.0,892.0,596.0,514.0,568.0,3.9,5.5,6.4,8.5,6.6,6.6,6.7,6.0,6.8,11.8,11.3,10.7,9.0,8.7,6.9,5.5,4.9,5.0,4.3,4.4,7.1,4.8,4.1,4.5,8.0
"Bracken County, KY",4191.0,4179.0,4180.0,4258.0,4409.0,4404.0,4333.0,4266.0,4258.0,4301.0,4002.0,3990.0,3952.0,3932.0,3800.0,3723.0,3831.0,3833.0,3804.0,3858.0,3693.0,3733.0,3768.0,3738.0,4045.0,3979.0,3965.0,3996.0,4152.0,4126.0,4087.0,4012.0,3947.0,3797.0,3543.0,3563.0,3577.0,3550.0,3501.0,3492.0,3604.0,3614.0,3622.0,3678.0,3469.0,3566.0,3603.0,3564.0,98.4,58301.0,1.0,1.0,146.0,200.0,215.0,262.0,257.0,278.0,246.0,254.0,311.0,504.0,459.0,427.0,375.0,382.0,299.0,231.0,227.0,219.0,182.0,180.0,224.0,167.0,165.0,174.0,3.5,4.8,5.1,6.2,5.8,6.3,5.7,6.0,7.3,11.7,11.5,10.7,9.5,9.7,7.9,6.2,5.9,5.7,4.8,4.7,6.1,4.5,4.4,4.7,1.0
"Bradford County, FL",10679.0,10860.0,10928.0,11231.0,11494.0,11633.0,12108.0,12288.0,12410.0,12356.0,11490.0,11439.0,11074.0,10951.0,10733.0,10786.0,10896.0,11164.0,11073.0,10849.0,10692.0,10762.0,10954.0,10952.0,10274.0,10385.0,10498.0,10832.0,11123.0,11344.0,11844.0,11945.0,11854.0,11434.0,10393.0,10403.0,10210.0,10232.0,10110.0,10260.0,10427.0,10750.0,10691.0,10491.0,10016.0,10301.0,10597.0,10611.0,83.2,57664.0,0.0,6.0,405.0,475.0,430.0,399.0,371.0,289.0,264.0,343.0,556.0,922.0,1097.0,1036.0,864.0,719.0,623.0,526.0,469.0,414.0,382.0,358.0,676.0,461.0,357.0,341.0,3.8,4.4,3.9,3.6,3.2,2.5,2.2,2.8,4.5,7.5,9.5,9.1,7.8,6.6,5.8,4.9,4.3,3.7,3.4,3.3,6.3,4.3,3.3,3.1,4.0
"Bradford County, PA",30340.0,31825.0,32776.0,31426.0,32210.0,32205.0,30702.0,30850.0,31090.0,31346.0,30731.0,31954.0,32571.0,31749.0,31590.0,31381.0,30214.0,29574.0,29202.0,29092.0,28581.0,28056.0,28122.0,28583.0,29230.0,30248.0,31065.0,29746.0,30563.0,30584.0,29223.0,29337.0,29447.0,28747.0,28578.0,29932.0,30383.0,29510.0,29854.0,29490.0,28262.0,28030.0,27888.0,27834.0,26491.0,26590.0,27014.0,27647.0,88.5,63529.0,0.0,6.0,1110.0,1577.0,1711.0,1680.0,1647.0,1621.0,1479.0,1513.0,1643.0,2599.0,2153.0,2022.0,2188.0,2239.0,1736.0,1891.0,1952.0,1544.0,1314.0,1258.0,2090.0,1466.0,1108.0,936.0,3.7,5.0,5.2,5.3,5.1,5.0,4.8,4.9,5.3,8.3,7.0,6.3,6.7,7.1,5.5,6.0,6.5,5.2,4.5,4.3,7.3,5.2,3.9,3.3,5.0
"Bradley County, AR",5103.0,5286.0,5462.0,5533.0,5552.0,5458.0,5642.0,5722.0,5549.0,5461.0,5157.0,4695.0,4531.0,4298.0,4349.0,4575.0,4491.0,4456.0,4455.0,4441.0,4291.0,4029.0,4059.0,4037.0,4777.0,4916.0,5063.0,5141.0,5132.0,5027.0,5243.0,5368.0,5152.0,4936.0,4637.0,4153.0,4062.0,3900.0,4008.0,4314.0,4265.0,4252.0,4263.0,4260.0,4034.0,3836.0,3863.0,3850.0,81.0,44982.0,0.0,7.0,326.0,370.0,399.0,392.0,420.0,431.0,399.0,354.0,397.0,525.0,520.0,542.0,469.0,398.0,341.0,261.0,226.0,204.0,192.0,181.0,257.0,193.0,196.0,187.0,6.4,7.0,7.3,7.1,7.6,7.9,7.1,6.2,7.2,9.6,10.1,11.5,10.4,9.3,7.8,5.7,5.0,4.6,4.3,4.1,6.0,4.8,4.8,4.6,9.0
"Bradley County, TN",45320.0,44879.0,45355.0,45499.0,46089.0,46142.0,48107.0,48006.0,47637.0,47375.0,46481.0,47320.0,48700.0,49653.0,49294.0,49544.0,50153.0,50918.0,50547.0,52586.0,52557.0,50657.0,50472.0,50251.0,43733.0,43074.0,43184.0,43195.0,43798.0,43731.0,45662.0,45873.0,44631.0,43022.0,42041.0,43049.0,45054.0,46138.0,46297.0,46975.0,47911.0,49064.0,48746.0,50798.0,49109.0,48488.0,48652.0,48485.0,96.1,62666.0,1.0,3.0,1587.0,1805.0,2171.0,2304.0,2291.0,2411.0,2445.0,2133.0,3006.0,4353.0,4440.0,4271.0,3646.0,3515.0,2997.0,2569.0,2242.0,1854.0,1801.0,1788.0,3448.0,2169.0,1820.0,1766.0,3.5,4.0,4.8,5.1,5.0,5.2,5.1,4.4,6.3,9.2,9.6,9.0,7.5,7.1,6.1,5.2,4.5,3.6,3.6,3.4,6.6,4.3,3.6,3.5,2.0
"Branch County, MI",23437.0,23533.0,22837.0,22991.0,22878.0,22752.0,22630.0,22234.0,21808.0,21460.0,19846.0,19125.0,18715.0,19080.0,19328.0,19238.0,19157.0,19246.0,19360.0,19450.0,19765.0,19230.0,19704.0,20225.0,22512.0,22239.0,21460.0,21427.0,21299.0,21137.0,20900.0,20575.0,19966.0,18500.0,17409.0,17204.0,17079.0,17489.0,18041.0,18243.0,18224.0,18371.0,18639.0,18679.0,18113.0,18300.0,18912.0,19439.0,95.1,63634.0,0.0,6.0,925.0,1294.0,1377.0,1564.0,1579.0,1615.0,1730.0,1659.0,1842.0,2960.0,2437.0,1921.0,1636.0,1591.0,1287.0,995.0,933.0,875.0,721.0,771.0,1652.0,930.0,792.0,786.0,3.9,5.5,6.0,6.8,6.9,7.1,7.6,7.5,8.4,13.8,12.3,10.0,8.7,8.3,6.7,5.2,4.9,4.5,3.7,4.0,8.4,4.8,4.0,3.9,5.0
"Brantley County, GA",6754.0,6808.0,7043.0,7230.0,7352.0,7578.0,7655.0,7550.0,7653.0,7557.0,7492.0,7450.0,7411.0,7027.0,6880.0,6830.0,7098.0,7375.0,7395.0,7275.0,7023.0,7233.0,7388.0,7561.0,6472.0,6480.0,6638.0,6813.0,6957.0,7139.0,7268.0,7182.0,7123.0,6694.0,6525.0,6474.0,6532.0,6283.0,6240.0,6311.0,6614.0,6951.0,7062.0,6963.0,6649.0,6964.0,7124.0,7298.0,69.2,50370.0,1.0,3.0,282.0,328.0,405.0,417.0,395.0,439.0,387.0,368.0,530.0,863.0,967.0,976.0,879.0,744.0,640.0,519.0,484.0,424.0,333.0,312.0,374.0,269.0,264.0,263.0,4.2,4.8,5.8,5.8,5.4,5.8,5.1,4.9,6.9,11.4,12.9,13.1,11.9,10.6,9.3,7.6,6.8,5.7,4.5,4.3,5.3,3.7,3.6,3.5,2.0
"Braxton County, WV",5783.0,5693.0,5917.0,5985.0,5880.0,5895.0,5948.0,5971.0,5872.0,5928.0,5679.0,5488.0,5404.0,5335.0,5273.0,5523.0,5509.0,5283.0,5146.0,5230.0,5157.0,5026.0,5076.0,5056.0,5350.0,5306.0,5427.0,5502.0,5502.0,5517.0,5603.0,5626.0,5546.0,5402.0,5049.0,4894.0,4840.0,4792.0,4784.0,5042.0,5026.0,4886.0,4790.0,4840.0,4632.0,4684.0,4771.0,4800.0,80.1,43328.0,0.0,8.0,433.0,387.0,490.0,483.0,378.0,378.0,345.0,345.0,326.0,526.0,630.0,594.0,564.0,543.0,489.0,481.0,483.0,397.0,356.0,390.0,525.0,342.0,305.0,256.0,7.5,6.8,8.3,8.1,6.4,6.4,5.8,5.8,5.6,8.9,11.1,10.8,10.4,10.2,9.3,8.7,8.8,7.5,6.9,7.5,10.2,6.8,6.0,5.1,7.0
"Brazoria County, TX",120292.0,122430.0,126316.0,129221.0,131348.0,134124.0,134785.0,138019.0,142502.0,146544.0,155443.0,158522.0,160811.0,164015.0,166488.0,167126.0,169940.0,172006.0,175264.0,178285.0,178219.0,180831.0,184653.0,190151.0,114285.0,116299.0,118300.0,119740.0,122257.0,126324.0,127960.0,131878.0,135180.0,134733.0,142179.0,145399.0,150155.0,153913.0,157901.0,159416.0,161111.0,162805.0,167252.0,170752.0,162907.0,168591.0,176191.0,181815.0,119.3,86197.0,1.0,1.0,6007.0,6131.0,8016.0,9481.0,9091.0,7800.0,6825.0,6141.0,7322.0,11811.0,13264.0,13123.0,10656.0,10102.0,8587.0,7710.0,8829.0,9201.0,8012.0,7533.0,15312.0,12240.0,8462.0,8336.0,5.0,5.0,6.3,7.3,6.9,5.8,5.1,4.4,5.1,8.1,8.5,8.3,6.6,6.2,5.2,4.6,5.2,5.3,4.6,4.2,8.6,6.8,4.6,4.4,1.0
"Brazos County, TX",78807.0,79924.0,82494.0,84824.0,85888.0,87056.0,86922.0,88163.0,91793.0,96932.0,100145.0,99668.0,99598.0,102594.0,104180.0,108638.0,111338.0,112185.0,115607.0,117785.0,116907.0,123821.0,128688.0,132605.0,75859.0,76894.0,78917.0,80749.0,82152.0,83346.0,83366.0,84933.0,88213.0,91652.0,93813.0,93461.0,94375.0,97521.0,99973.0,105010.0,107481.0,108698.0,112280.0,114595.0,110672.0,118762.0,124664.0,128488.0,83.5,60355.0,1.0,2.0,2948.0,3030.0,3577.0,4075.0,3736.0,3710.0,3556.0,3230.0,3580.0,5280.0,6332.0,6207.0,5223.0,5073.0,4207.0,3628.0,3857.0,3487.0,3327.0,3190.0,6235.0,5059.0,4024.0,4117.0,3.7,3.8,4.3,4.8,4.3,4.3,4.1,3.7,3.9,5.4,6.3,6.2,5.2,4.9,4.0,3.3,3.5,3.1,2.9,2.7,5.3,4.1,3.1,3.1,2.0
"Breathitt County, KY",5398.0,5387.0,5390.0,5491.0,5498.0,5540.0,5658.0,5650.0,5640.0,5688.0,4554.0,4421.0,4541.0,4482.0,4180.0,3814.0,3745.0,3741.0,3611.0,3460.0,3233.0,3207.0,3180.0,3155.0,5039.0,4975.0,4956.0,5015.0,5092.0,5130.0,5243.0,5256.0,5225.0,5083.0,3933.0,3858.0,3881.0,3820.0,3705.0,3443.0,3381.0,3419.0,3355.0,3213.0,2909.0,2947.0,2940.0,2917.0,61.3,36300.0,0.0,9.0,359.0,412.0,434.0,476.0,406.0,410.0,415.0,394.0,415.0,605.0,621.0,563.0,660.0,662.0,475.0,371.0,364.0,322.0,256.0,247.0,324.0,260.0,240.0,238.0,6.7,7.6,8.1,8.7,7.4,7.4,7.3,7.0,7.4,10.6,13.6,12.7,14.5,14.8,11.4,9.7,9.7,8.6,7.1,7.1,10.0,8.1,7.5,7.5,12.0
"Breckinridge County, KY",8667.0,8755.0,8870.0,9007.0,8795.0,8883.0,9068.0,9113.0,9187.0,9406.0,8317.0,8299.0,8286.0,8244.0,8087.0,7651.0,7736.0,8019.0,7933.0,7920.0,7773.0,7939.0,7896.0,7869.0,8257.0,8203.0,8268.0,8379.0,8227.0,8264.0,8467.0,8567.0,8496.0,8252.0,7232.0,7343.0,7482.0,7495.0,7506.0,7185.0,7256.0,7548.0,7515.0,7515.0,7220.0,7546.0,7523.0,7485.0,88.4,52400.0,0.0,8.0,410.0,552.0,602.0,628.0,568.0,619.0,601.0,546.0,691.0,1154.0,1085.0,956.0,804.0,749.0,581.0,466.0,480.0,471.0,418.0,405.0,553.0,393.0,373.0,384.0,4.7,6.3,6.8,7.0,6.5,7.0,6.6,6.0,7.5,12.3,13.0,11.5,9.7,9.1,7.2,6.1,6.2,5.9,5.3,5.1,7.1,5.0,4.7,4.9,7.0
"Bremer County, IA",12803.0,13028.0,13414.0,13478.0,13506.0,13720.0,13928.0,13842.0,13939.0,13806.0,13826.0,13901.0,13922.0,14017.0,14176.0,13969.0,13979.0,13913.0,13982.0,14332.0,13669.0,13795.0,13930.0,13877.0,12483.0,12624.0,12966.0,12959.0,12991.0,13214.0,13486.0,13410.0,13447.0,13059.0,13136.0,13283.0,13386.0,13486.0,13657.0,13483.0,13483.0,13530.0,13692.0,14011.0,13146.0,13388.0,13598.0,13528.0,120.2,83797.0,1.0,3.0,320.0,404.0,448.0,519.0,515.0,506.0,442.0,432.0,492.0,747.0,690.0,618.0,536.0,531.0,519.0,486.0,496.0,383.0,290.0,321.0,523.0,407.0,332.0,349.0,2.5,3.1,3.3,3.9,3.8,3.7,3.2,3.1,3.5,5.4,5.0,4.4,3.9,3.8,3.7,3.5,3.5,2.8,2.1,2.2,3.8,3.0,2.4,2.5,2.0
"Brevard County, FL",234063.0,238184.0,236938.0,239876.0,247146.0,258490.0,263548.0,264160.0,266986.0,263752.0,263342.0,263679.0,261046.0,258158.0,257569.0,257457.0,263418.0,266773.0,274910.0,281323.0,280910.0,289016.0,296446.0,305643.0,225478.0,227816.0,224703.0,228900.0,237869.0,251204.0,256963.0,254689.0,250711.0,238302.0,234627.0,235001.0,235751.0,235821.0,239073.0,241882.0,249817.0,255041.0,264981.0,272123.0,261234.0,277025.0,287747.0,296517.0,108.1,74899.0,1.0,2.0,8585.0,10368.0,12235.0,10976.0,9277.0,7286.0,6585.0,9471.0,16275.0,25450.0,28715.0,28678.0,25295.0,22337.0,18496.0,15575.0,13601.0,11732.0,9929.0,9200.0,19676.0,11991.0,8699.0,9126.0,3.7,4.4,5.2,4.6,3.8,2.8,2.5,3.6,6.1,9.6,10.9,10.9,9.7,8.7,7.2,6.0,5.2,4.4,3.6,3.3,7.0,4.1,2.9,3.0,2.0
"Brewster County, TX",4566.0,4724.0,4840.0,5110.0,5411.0,5270.0,5414.0,5221.0,5106.0,5168.0,4919.0,4856.0,4552.0,4146.0,4062.0,3911.0,3963.0,3938.0,4014.0,4157.0,4089.0,4227.0,4218.0,4417.0,4386.0,4533.0,4608.0,4865.0,5177.0,5070.0,5227.0,5046.0,4917.0,4907.0,4649.0,4577.0,4322.0,3914.0,3871.0,3756.0,3814.0,3799.0,3879.0,4036.0,3818.0,4034.0,4072.0,4274.0,72.5,52388.0,0.0,7.0,180.0,191.0,232.0,245.0,234.0,200.0,187.0,175.0,189.0,261.0,270.0,279.0,230.0,232.0,191.0,155.0,149.0,139.0,135.0,121.0,271.0,193.0,146.0,143.0,3.9,4.0,4.8,4.8,4.3,3.8,3.5,3.4,3.7,5.1,5.5,5.7,5.1,5.6,4.7,4.0,3.8,3.5,3.4,2.9,6.6,4.6,3.5,3.2,11.0
"Briscoe County, TX",912.0,868.0,853.0,806.0,751.0,719.0,694.0,713.0,704.0,716.0,735.0,722.0,642.0,628.0,636.0,595.0,548.0,550.0,555.0,574.0,552.0,585.0,603.0,613.0,879.0,833.0,810.0,755.0,706.0,680.0,661.0,682.0,674.0,680.0,690.0,676.0,607.0,592.0,609.0,572.0,524.0,526.0,533.0,554.0,526.0,557.0,581.0,590.0,73.6,53208.0,0.0,8.0,33.0,35.0,43.0,51.0,45.0,39.0,33.0,31.0,30.0,36.0,45.0,46.0,35.0,36.0,27.0,23.0,24.0,24.0,22.0,20.0,26.0,28.0,22.0,23.0,3.6,4.0,5.0,6.3,6.0,5.4,4.8,4.3,4.3,5.0,6.1,6.4,5.5,5.7,4.2,3.9,4.4,4.4,4.0,3.5,4.7,4.8,3.6,3.8,12.0
